3.893, 0.003906,0,0.001953,7127.57
3.903, 0.003906,-0.003906,0,7127.57
3.924, 0.001953,-0.001953,0.001953,7127.24
3.935, 0.000000,-0.001953,-0.001953,7127.24
3.956, 0.000000,0,-0.001953,7127.24
3.966, 0.003906,0.001953,0.001953,7127.24
3.988, 0.000000,-0.001953,-0.001953,7127.24
3.998, 0.000000,-0.003906,0,7127.24
4.019, 0.001953,-0.003906,0.001953,7127.24
4.03, 0.001953,-0.001953,0.001953,7127.24
4.05, 0.000000,0.001953,0,7127.24
4.061, 0.000000,-0.003906,0.001953,7127.24
4.082, 0.003906,-0.001953,0.001953,7127.24
4.092, 0.000000,-0.003906,0.001953,7127.24
4.112, 0.001953,-0.001953,-0.001953,7126.51
4.133,-0.003906,-0.003906,0,7126.51
4.143, 0.003906,0,-0.001953,7126.51
4.164, 0.003906,-0.001953,-0.001953,7126.51
4.174, 0.001953,0,0.001953,7126.51
4.195, 0.005859,-0.003906,0,7126.51
4.205,-0.001953,-0.001953,-0.001953,7126.73
4.226, 0.001953,-0.001953,0.001953,7126.73
4.236, 0.001953,-0.001953,-0.001953,7126.73
4.258, 0.001953,0,0,7126.73
4.268, 0.001953,-0.001953,-0.001953,7126.73
4.289, 0.003906,-0.001953,-0.001953,7126.73
4.299, 0.001953,-0.001953,-0.001953,7128.24
4.32, 0.003906,-0.001953,0.001953,7128.24
4.33, 0.003906,-0.001953,0,7128.24
4.35, 0.001953,0,0.001953,7128.24
4.371, 0.001953,-0.001953,-0.001953,7128.24
4.382, 0.003906,0,-0.001953,7128.24
4.403, 0.001953,0,0.001953,7127.57
4.413, 0.000000,-0.001953,0,7127.57
4.433, 0.001953,-0.001953,-0.001953,7127.57
4.445,-0.001953,-0.001953,0.001953,7127.57
4.465,-0.001953,0,0,7127.57
4.475, 0.001953,-0.001953,-0.001953,7127.57
4.497, 0.003906,-0.001953,0,7127.57
4.507, 0.003906,-0.001953,0,7127.68
4.528, 0.001953,0,0.001953,7127.68
4.539, 0.005859,-0.001953,0,7127.68
4.56, 0.001953,-0.001953,-0.001953,7127.68
4.57, 0.001953,0,-0.001953,7127.68
4.591,-0.001953,-0.001953,0.001953,7127.68
4.601, 0.000000,-0.001953,-0.001953,7127.18
4.622, 0.003906,0.001953,0,7127.18
4.643, 0.000000,-0.001953,-0.001953,7127.18
4.653,-0.001953,0,0,7127.18
4.673, 0.001953,-0.003906,-0.001953,7127.18
4.684,-0.003906,-0.001953,0,7127.18
4.705, 0.001953,0,0,7127.12
4.715, 0.003906,-0.001953,0.001953,7127.12
4.737, 0.001953,-0.001953,0.001953,7127.12
4.747, 0.003906,-0.001953,0,7127.12
4.758, 0.001953,-0.003906,0.001953,7127.12
4.779,-0.001953,-0.001953,-0.001953,7127.12
4.789, 0.001953,-0.001953,-0.001953,7127.8
4.81, 0.003906,-0.001953,0,7127.8
4.831, 0.001953,-0.001953,-0.001953,7127.8
4.841, 0.001953,-0.001953,-0.001953,7127.8
4.862, 0.003906,0.003906,-0.001953,7127.8
4.872, 0.001953,-0.001953,0,7127.8
4.893, 0.000000,-0.001953,0,7127.18
4.903, 0.001953,-0.001953,0,7127.18
4.924, 0.000000,0.001953,-0.001953,7127.18
4.934, 0.003906,0,0.001953,7127.18
4.955,-0.001953,-0.001953,0.001953,7127.18
4.966, 0.001953,0,0,7127.18
4.987, 0.001953,0.001953,0,7127.24
4.999,-0.001953,-0.001953,-0.001953,7127.24
5.02, 0.005859,0.003906,0,7127.24
5.031,-0.001953,-0.001953,-0.001953,7127.24
5.053, 0.001953,0,-0.001953,7127.24
5.064, 0.000000,-0.001953,-0.001953,7127.24
5.085, 0.000000,0,0,7127.12
5.096, 0.001953,-0.001953,0.001953,7127.12
5.117, 0.001953,0,0,7127.12
5.127,-0.001953,0,-0.001953,7127.12
5.149,-0.001953,-0.001953,0,7127.12
5.16,-0.001953,-0.001953,0.001953,7127.12
5.182, 0.001953,0.001953,0,7127.07
5.192, 0.001953,0.001953,0.001953,7127.07
5.212, 0.001953,-0.001953,0.001953,7127.07
5.224, 0.001953,-0.001953,-0.001953,7127.07
5.246, 0.003906,0.001953,-0.001953,7127.07
5.256, 0.001953,-0.001953,0,7127.07
5.278, 0.001953,-0.003906,0,7127.63
5.289, 0.001953,-0.003906,0,7127.63
5.3, 0.001953,-0.001953,0,7127.63
5.322, 0.000000,-0.001953,-0.001953,7127.63
5.332, 0.003906,-0.001953,0.001953,7127.63
5.353, 0.001953,-0.001953,-0.001953,7127.63
5.364, 0.003906,-0.001953,-0.001953,7127.63
5.386, 0.001953,-0.001953,0.001953,7127.4
5.396, 0.003906,-0.001953,0,7127.4
5.418,-0.001953,-0.001953,0.001953,7127.4
5.428, 0.003906,0,0,7127.4
5.45, 0.001953,-0.001953,0.001953,7127.4
5.46,-0.001953,0,0,7127.4
5.481, 0.003906,0,-0.001953,7127.01
5.493, 0.001953,0.003906,0,7127.01
5.514, 0.001953,-0.003906,0.001953,7127.01
5.524, 0.000000,-0.001953,-0.001953,7127.01
5.545, 0.000000,-0.001953,0,7127.01
5.556, 0.000000,-0.001953,0.001953,7127.01
5.577, 0.000000,0.001953,-0.001953,7125.67
5.588, 0.001953,-0.003906,-0.001953,7125.67
5.609, 0.003906,-0.001953,0.001953,7125.67
5.619, 0.001953,0,0,7125.67
5.64, 0.001953,-0.003906,-0.001953,7125.67
5.65, 0.003906,0.001953,0,7125.67
5.67, 0.000000,-0.003906,0.001953,7127.34
5.681, 0.001953,0,-0.001953,7127.34
5.703, 0.001953,0,-0.003906,7127.34
5.724, 0.001953,-0.001953,0.001953,7127.34
5.734, 0.001953,-0.001953,0.001953,7127.34
5.755, 0.001953,-0.001953,-0.001953,7127.34
5.766, 0.001953,-0.001953,0,7127.34
5.776, 0.001953,0,0.001953,7127.34
5.798, 0.007813,-0.001953,0.001953,7127.34
5.808, 0.000000,-0.003906,0.001953,7127.34
5.829,-0.003906,-0.003906,-0.001953,7127.34
5.839, 0.001953,-0.001953,0.001953,7127.34
5.861,-0.001953,-0.001953,0,7127.18
5.872, 0.000000,-0.001953,0,7127.18
5.893, 0.000000,-0.001953,-0.001953,7127.18
5.914, 0.001953,-0.001953,-0.001953,7127.18
5.924,-0.001953,-0.001953,0,7127.18
5.945, 0.003906,0,-0.001953,7127.18
5.956, 0.001953,-0.001953,0,7127.24
5.977, 0.001953,0,0,7127.24
5.988, 0.001953,-0.003906,0.001953,7127.24
5.998, 0.003906,0.001953,-0.001953,7127.24
6.019, 0.005859,-0.001953,-0.001953,7127.24
6.04, 0.003906,-0.001953,-0.001953,7127.24
6.05, 0.001953,-0.001953,0,7126.51
6.07, 0.001953,0,-0.001953,7126.51
6.081, 0.003906,0,0.001953,7126.51
6.101, 0.000000,0.001953,-0.001953,7126.51
6.112, 0.003906,-0.003906,-0.001953,7126.51
6.133, 0.000000,-0.001953,0.001953,7126.51
6.143, 0.000000,0.001953,0,7126.17
6.164, 0.001953,-0.001953,0,7126.17
6.174,-0.001953,-0.001953,0.001953,7126.17
6.196, 0.001953,-0.003906,-0.003906,7126.17
6.206, 0.000000,-0.001953,0.003906,7126.17
6.227, 0.001953,0,-0.001953,7126.17
6.238, 0.000000,-0.001953,0,7126.45
6.259,-0.001953,0,-0.001953,7126.45
6.269,-0.001953,0.001953,0,7126.45
6.289, 0.001953,-0.001953,-0.001953,7126.45
6.301, 0.001953,-0.001953,-0.003906,7126.45
6.322, 0.001953,0.001953,0.001953,7126.45
6.332,-0.003906,-0.001953,0,7126.45
6.354, 0.000000,0,0,7127.74
6.375,-0.001953,0,0,7127.74
6.387, 0.001953,-0.001953,-0.003906,7127.74
6.398, 0.000000,0.001953,0.001953,7127.74
6.42, 0.003906,0,-0.001953,7127.74
6.431, 0.001953,0,0.001953,7127.74
6.452, 0.001953,-0.001953,0.001953,7126.51
6.463, 0.001953,0.001953,0.001953,7126.51
6.484, 0.001953,-0.003906,0.001953,7126.51
6.495, 0.000000,-0.001953,-0.001953,7126.51
6.517, 0.000000,-0.001953,-0.001953,7126.51
6.527,-0.003906,0,0,7126.51
6.548,-0.003906,0,-0.003906,7126.62
6.559, 0.000000,0.001953,-0.003906,7126.62
6.57, 0.001953,-0.001953,-0.003906,7126.62
6.592, 0.000000,-0.001953,-0.003906,7126.62
6.614, 0.001953,-0.001953,-0.003906,7126.62
6.624, 0.000000,0,-0.003906,7126.62
6.646, 0.001953,0,-0.001953,7126.62
6.658, 0.001953,-0.001953,-0.001953,7126.62
6.669, 0.001953,-0.001953,0,7126.62
6.69, 0.001953,0,0,7126.62
6.701, 0.001953,0.001953,-0.001953,7126.62
6.721, 0.000000,0,0.001953,7126.62
6.733, 0.001953,0,-0.001953,7127.34
6.754, 0.001953,-0.001953,0,7127.34
6.765, 0.001953,-0.003906,0,7127.34
6.786, 0.005859,-0.003906,0.001953,7127.34
6.797, 0.001953,-0.001953,0,7127.34
6.817, 0.003906,-0.001953,0,7127.34
6.828,-0.001953,-0.001953,-0.001953,7127.24
6.849, 0.003906,-0.003906,0.001953,7127.24
6.86,-0.001953,-0.001953,0,7127.24
6.88, 0.001953,-0.001953,0,7127.24
6.891, 0.001953,-0.001953,0.001953,7127.24
6.912, 0.000000,0.001953,0.001953,7127.24
6.923, 0.000000,-0.001953,-0.001953,7126.51
6.944, 0.003906,-0.001953,0,7126.51
6.955, 0.001953,-0.001953,0.001953,7126.51
6.975, 0.001953,-0.001953,0.001953,7126.51
