1.03600,0.109375,0.140625,9.75,0.109375,0.140625,9.75,7106.79
1.05700,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.79
1.07800,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.79
1.08900,0.003906,0,-0.001953,0.003906,0,-0.001953,7106.79
1.11000,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.18
1.13100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.18
1.15200,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.18
1.17300,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.18
1.19400,0.070312,0.101563,9.789063,0.070312,0.101563,9.789063,7106.18
1.21500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.51
1.23500,0.109375,0.140625,9.75,0.109375,0.140625,9.75,7106.51
1.25600,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.51
1.27700,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.51
1.29700,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.51
1.31800,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.85
1.33900,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.85
1.36400,0.001953,-0.001953,0,0.001953,-0.001953,0,7106.85
1.37500,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.85
1.40100,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.79
1.42800,0.109375,0.101563,9.824219,0.109375,0.101563,9.824219,7106.79
1.44200,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.79
1.45500,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.79
1.47600,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.79
1.49600,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.46
1.51700,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7106.46
1.53800,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.46
1.55800,0.070312,0.140625,9.792969,0.070312,0.140625,9.792969,7106.46
1.57900,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7106.46
1.60200,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.52
1.61200,0.109375,0.101563,9.792969,0.109375,0.101563,9.792969,7107.52
1.63300,0.109375,0.140625,9.789063,0.109375,0.140625,9.789063,7107.52
1.65300,0.144531,0.101563,9.792969,0.144531,0.101563,9.792969,7107.52
