5.846,-0.121094,0.21875,9.792969
5.867,-0.121094,0.253906,9.792969
5.877,-0.121094,0.253906,9.792969
5.898,-0.121094,0.253906,9.792969
5.909,-0.121094,0.253906,9.792969
5.919,-0.160156,0.253906,9.753906
5.93,-0.160156,0.253906,9.792969
5.95,-0.160156,0.253906,9.792969
5.961,-0.160156,0.253906,9.792969
5.972,-0.160156,0.253906,9.792969
5.992,-0.160156,0.253906,9.792969
6.003,-0.160156,0.253906,9.792969
6.013,-0.160156,0.292969,9.792969
6.034,-0.121094,0.253906,9.792969
6.045,-0.160156,0.253906,9.753906
6.055,-0.160156,0.253906,9.753906
6.066,-0.121094,0.253906,9.792969
6.087,-0.121094,0.253906,9.792969
6.098,-0.121094,0.253906,9.753906
6.108,-0.121094,0.253906,9.792969
6.129,-0.160156,0.21875,9.792969
6.14,-0.121094,0.253906,9.824219
6.15,-0.121094,0.253906,9.792969
6.171,-0.160156,0.21875,9.792969
6.182,-0.121094,0.253906,9.792969
6.193,-0.121094,0.292969,9.792969
6.214,-0.160156,0.292969,9.753906
6.224,-0.160156,0.253906,9.792969
6.235,-0.160156,0.253906,9.792969
6.255,-0.160156,0.292969,9.792969
6.266,-0.160156,0.253906,9.792969
6.276,-0.160156,0.292969,9.792969
6.297,-0.121094,0.253906,9.792969
6.308,-0.121094,0.253906,9.792969
6.318,-0.121094,0.253906,9.792969
6.339,-0.121094,0.253906,9.792969
6.35,-0.160156,0.253906,9.792969
6.36,-0.121094,0.253906,9.792969
6.371,-0.121094,0.253906,9.792969
6.391,-0.121094,0.253906,9.792969
6.402,-0.121094,0.253906,9.792969
6.422,-0.121094,0.21875,9.792969
6.433,-0.121094,0.253906,9.792969
6.444,-0.160156,0.253906,9.792969
6.465,-0.160156,0.253906,9.753906
6.475,-0.121094,0.253906,9.792969
6.486,-0.160156,0.253906,9.792969
6.506,-0.160156,0.253906,9.792969
6.517,-0.121094,0.253906,9.792969
6.528,-0.160156,0.253906,9.792969
6.549,-0.121094,0.253906,9.753906
6.56,-0.160156,0.253906,9.792969
6.571,-0.160156,0.292969,9.792969
6.591,-0.121094,0.253906,9.753906
6.602,-0.121094,0.253906,9.792969
6.613,-0.121094,0.292969,9.792969
6.634,-0.082031,0.21875,9.792969
6.645,-0.082031,0.253906,9.792969
6.655,-0.121094,0.253906,9.792969
6.677,-0.121094,0.21875,9.792969
6.687,-0.121094,0.253906,9.792969
6.698,-0.121094,0.253906,9.792969
6.719,-0.121094,0.253906,9.753906
6.73,-0.121094,0.253906,9.792969
6.74,-0.121094,0.21875,9.792969
6.761,-0.160156,0.21875,9.792969
6.772,-0.160156,0.253906,9.792969
6.782,-0.199219,0.292969,9.789063
6.803,-0.199219,0.292969,9.789063
6.814,-0.160156,0.332031,9.792969
6.824,-0.160156,0.292969,9.792969
6.845,-0.160156,0.292969,9.753906
6.856,-0.121094,0.292969,9.792969
6.866,-0.121094,0.253906,9.753906
6.877,-0.121094,0.292969,9.753906
6.898,-0.121094,0.253906,9.792969
6.908,-0.121094,0.253906,9.753906
6.92,-0.121094,0.21875,9.792969
6.941,-0.121094,0.21875,9.792969
6.951,-0.121094,0.21875,9.792969
6.962,-0.082031,0.21875,9.792969
6.983,-0.121094,0.21875,9.792969
6.993,-0.082031,0.21875,9.792969
7.004,-0.082031,0.253906,9.792969
7.024,-0.121094,0.253906,9.792969
7.035,-0.160156,0.253906,9.792969
7.046,-0.160156,0.292969,9.792969
7.056,-0.160156,0.292969,9.753906
7.078,-0.199219,0.292969,9.789063
7.088,-0.160156,0.253906,9.792969
7.099,-0.160156,0.292969,9.792969
7.119,-0.121094,0.292969,9.792969
7.13,-0.160156,0.253906,9.792969
7.141,-0.121094,0.253906,9.753906
7.151,-0.160156,0.253906,9.792969
7.173,-0.121094,0.253906,9.792969
7.183,-0.121094,0.253906,9.792969
7.194,-0.121094,0.253906,9.792969
7.215,-0.121094,0.253906,9.792969
7.225,-0.082031,0.253906,9.753906
7.246,-0.121094,0.253906,9.824219
7.257,-0.082031,0.21875,9.792969
7.268,-0.121094,0.253906,9.792969
7.279,-0.121094,0.253906,9.792969
7.299,-0.121094,0.292969,9.792969
7.31,-0.082031,0.253906,9.792969
7.321,-0.121094,0.253906,9.753906
7.342,-0.121094,0.253906,9.792969
7.352,-0.160156,0.292969,9.792969
7.363,-0.160156,0.292969,9.792969
7.384,-0.160156,0.292969,9.792969
7.394,-0.160156,0.292969,9.792969
7.405,-0.199219,0.332031,9.789063
7.426,-0.160156,0.253906,9.792969
7.437,-0.121094,0.253906,9.792969
7.447,-0.121094,0.253906,9.792969
7.458,-0.160156,0.21875,9.753906
7.479,-0.121094,0.253906,9.753906
7.49,-0.121094,0.21875,9.792969
7.501,-0.121094,0.21875,9.753906
7.522,-0.082031,0.21875,9.792969
7.532,-0.121094,0.253906,9.753906
7.543,-0.082031,0.253906,9.792969
7.554,-0.082031,0.253906,9.753906
7.575,-0.121094,0.292969,9.792969
7.585,-0.121094,0.292969,9.792969
7.596,-0.160156,0.292969,9.792969
7.617,-0.160156,0.292969,9.792969
7.627,-0.160156,0.292969,9.792969
7.638,-0.160156,0.253906,9.792969
7.659,-0.160156,0.253906,9.824219
7.669,-0.160156,0.292969,9.824219
7.68,-0.160156,0.253906,9.792969
7.69,-0.160156,0.253906,9.824219
7.711,-0.160156,0.253906,9.792969
7.722,-0.160156,0.253906,9.753906
7.732,-0.121094,0.253906,9.792969
7.753,-0.121094,0.253906,9.792969
7.764,-0.082031,0.253906,9.792969
7.775,-0.121094,0.21875,9.792969
7.796,-0.082031,0.253906,9.792969
7.807,-0.121094,0.21875,9.792969
7.817,-0.160156,0.253906,9.753906
7.828,-0.121094,0.253906,9.792969
7.85,-0.160156,0.253906,9.792969
7.861,-0.121094,0.253906,9.824219
7.871,-0.160156,0.253906,9.792969
7.892,-0.160156,0.292969,9.792969
7.902,-0.160156,0.253906,9.753906
7.913,-0.160156,0.292969,9.792969
7.935,-0.160156,0.292969,9.792969
7.945,-0.160156,0.292969,9.792969
7.956,-0.160156,0.332031,9.792969
7.976,-0.160156,0.292969,9.792969
7.987,-0.121094,0.292969,9.792969
7.998,-0.121094,0.253906,9.792969
8.009,-0.121094,0.253906,9.792969
8.03,-0.121094,0.253906,9.753906
8.041,-0.121094,0.253906,9.792969
8.051,-0.121094,0.253906,9.792969
8.072,-0.121094,0.253906,9.753906
8.083,-0.121094,0.253906,9.792969
8.093,-0.121094,0.21875,9.792969
8.114,-0.160156,0.253906,9.792969
8.124,-0.121094,0.253906,9.792969
8.135,-0.121094,0.253906,9.753906
8.155,-0.160156,0.253906,9.792969
8.166,-0.160156,0.253906,9.753906
8.177,-0.160156,0.253906,9.792969
8.187,-0.160156,0.253906,9.792969
8.208,-0.160156,0.292969,9.792969
8.218,-0.160156,0.253906,9.792969
8.229,-0.160156,0.253906,9.792969
8.25,-0.160156,0.292969,9.792969
8.26,-0.160156,0.21875,9.792969
8.271,-0.160156,0.292969,9.792969
8.291,-0.160156,0.253906,9.792969
8.302,-0.160156,0.253906,9.792969
8.313,-0.121094,0.253906,9.792969
8.334,-0.121094,0.253906,9.792969
8.345,-0.121094,0.21875,9.792969
8.357,-0.121094,0.21875,9.792969
8.378,-0.121094,0.253906,9.753906
8.389,-0.121094,0.253906,9.792969
8.4,-0.160156,0.253906,9.792969
8.411,-0.121094,0.253906,9.792969
8.432,-0.160156,0.253906,9.792969
8.442,-0.160156,0.253906,9.792969
8.453,-0.121094,0.253906,9.792969
8.475,-0.160156,0.253906,9.792969
8.486,-0.121094,0.292969,9.792969
8.497,-0.121094,0.292969,9.792969
